epoch,train_loss,train_accuracy,train_1st degree av block_rocauc,train_1st degree av block_prauc,train_anterior myocardial infarction_rocauc,train_anterior myocardial infarction_prauc,train_complete right bundle branch block_rocauc,train_complete right bundle branch block_prauc,train_incomplete right bundle branch block_rocauc,train_incomplete right bundle branch block_prauc,train_left anterior fascicular block_rocauc,train_left anterior fascicular block_prauc,train_left atrial enlargement_rocauc,train_left atrial enlargement_prauc,train_left axis deviation_rocauc,train_left axis deviation_prauc,train_left bundle branch block_rocauc,train_left bundle branch block_prauc,train_left ventricular hypertrophy_rocauc,train_left ventricular hypertrophy_prauc,train_myocardial infarction_rocauc,train_myocardial infarction_prauc,train_nonspecific intraventricular conduction disorder_rocauc,train_nonspecific intraventricular conduction disorder_prauc,train_nonspecific st t abnormality_rocauc,train_nonspecific st t abnormality_prauc,train_normal ecg_rocauc,train_normal ecg_prauc,train_premature atrial contraction_rocauc,train_premature atrial contraction_prauc,train_qwave abnormal_rocauc,train_qwave abnormal_prauc,train_right axis deviation_rocauc,train_right axis deviation_prauc,train_s t changes_rocauc,train_s t changes_prauc,train_sinus arrhythmia_rocauc,train_sinus arrhythmia_prauc,train_sinus bradycardia_rocauc,train_sinus bradycardia_prauc,train_sinus tachycardia_rocauc,train_sinus tachycardia_prauc,train_st depression_rocauc,train_st depression_prauc,train_t wave abnormal_rocauc,train_t wave abnormal_prauc,train_mean_rocaucs,train_mean_praucs,valid_accuracy,valid_incomplete right bundle branch block_rocauc,valid_incomplete right bundle branch block_prauc,valid_left anterior fascicular block_rocauc,valid_left anterior fascicular block_prauc,valid_left axis deviation_rocauc,valid_left axis deviation_prauc,valid_left ventricular hypertrophy_rocauc,valid_left ventricular hypertrophy_prauc,valid_myocardial infarction_rocauc,valid_myocardial infarction_prauc,valid_normal ecg_rocauc,valid_normal ecg_prauc,valid_t wave abnormal_rocauc,valid_t wave abnormal_prauc,valid_mean_rocaucs,valid_mean_praucs
10,3.9935029799424457,0.5143882146401038,0.6292795295493345,0.20771221304751702,0.6047649959346395,0.0324289845270697,0.9429315376733085,0.7895643057550025,0.8794316551191766,0.5746190895202192,0.9053667420295644,0.589230914250755,0.444593551581954,0.022301561489739274,0.6005651349749004,0.4028955462488909,0.9796293954198178,0.7858408884522989,0.7496299013667292,0.39289570763567866,0.7488267993544493,0.5972811812470551,0.517011788001589,0.04376217224229514,0.6707452236143058,0.04014623437788279,0.9514450020001826,0.8670780462944998,0.6817740545646852,0.13864678715086437,0.4582234813945355,0.02771387634636783,0.386116088461076,0.01633250309097944,0.813964043612294,0.21032706013199004,0.7330996379865586,0.2683848032266079,0.8413948109080706,0.40518135046654324,0.8838212486540625,0.4178394527041755,0.7157760431520702,0.12759190891283873,0.8481606997677826,0.47258046466360154,0.7266614256873222,0.33774341144467607,0.5471611721611722,0.8752517956335079,0.544782083872729,0.8978625466840333,0.5610006352976644,0.5832288123582767,0.3894266520209689,0.7314137204094993,0.3196345417032966,0.735056309598424,0.5496521031948752,0.9352637730731864,0.8238435932546185,0.8016291783468656,0.3860330341134012,0.7942437337291132,0.5106246633510791
11,3.94010774006999,0.5474391267842149,0.6182153464986733,0.21263614029102634,0.5149886490471902,0.02564138133722576,0.9380632692763173,0.7597355082727371,0.8567651676240902,0.5685782699698314,0.9060129299234662,0.5267025623217905,0.4537633937271539,0.020635243445737722,0.6471373370693413,0.4501365001656322,0.9744019724792422,0.8514590788563313,0.7156483158557072,0.37515329630416955,0.7074158932736065,0.5415315168604251,0.48209159553734204,0.04501316592546517,0.5247536440963894,0.026441200596803216,0.9479468021644081,0.8605087038061834,0.7310271072589807,0.20274220980896204,0.37884314197718283,0.020374381719330953,0.5071243321402539,0.038569384158434944,0.7719910187878047,0.19791616492782294,0.7678204288199544,0.2878780392810292,0.8190014278875517,0.39332247885927657,0.7558830099418541,0.38339415621182354,0.5859908137764702,0.07264598456703658,0.774242129194639,0.41972312333725714,0.6990512602889827,0.33094265868292416,0.5764652014652014,0.8409139927157303,0.5290758357535683,0.8916297111428867,0.4847549233901198,0.6232621173469388,0.41983852798323673,0.6935887919064009,0.3082313461849712,0.6903698059826319,0.5078628240227344,0.9308210461868525,0.8087643962994698,0.732067869866762,0.33461638885558503,0.7718076193068862,0.4847348917842408
12,3.8926267466120352,0.5888863445538508,0.6435539149577405,0.20368274003915482,0.5398394401168026,0.03077659279230342,0.9304493116781248,0.743830418504028,0.8345771156059236,0.5250010749316555,0.7934050984961275,0.38530151386568323,0.3937746898021972,0.02467473704743837,0.6042487052726284,0.4071675643738889,0.9817008683799527,0.7397160371501144,0.6645731224635751,0.33769004967201754,0.7014550159230761,0.5127612807256424,0.48170261749705917,0.04562204058617249,0.5284389737469023,0.020914635744772536,0.9547457382076959,0.8839301301376069,0.6757428152011795,0.16030904772400212,0.37432709300745715,0.018460824118738863,0.38938468572921603,0.02030162551090573,0.7895080397417298,0.19371876686529924,0.7583804460603449,0.33094592491813357,0.8084937643407781,0.3463438092440535,0.7461698734954098,0.28256460533626676,0.5959495447909788,0.07672449650665172,0.7985141375096757,0.4171688029587086,0.6813152278192989,0.3048912144887836,0.5872252747252747,0.8130893035180173,0.49930855819633896,0.7725681288534234,0.34527506604463937,0.5928527140022676,0.4006460807601249,0.6524315053852393,0.27527518331707346,0.6788464802285881,0.45898108516457004,0.9340800072862695,0.8267864582003597,0.7524025843487195,0.331326237599927,0.7423243890889321,0.4482283813261477
13,3.8299995485985248,0.5426303335623235,0.5896940326350115,0.1805462220984572,0.5218622411064775,0.031227657326984085,0.9656635565282989,0.8128007791765042,0.8980026709983566,0.5155052504416552,0.7953293186220117,0.3530995896564324,0.3916653388200548,0.01745681101422877,0.5133148277804827,0.3304883481722495,0.9352885292920141,0.6416000960721404,0.6343367596087146,0.22681365639886863,0.7082788040794825,0.5459064269254486,0.4786550207149874,0.04436252726664813,0.5887298718381275,0.02887030722916245,0.9536096626358895,0.8785172359700992,0.6975528141755031,0.18560915067199207,0.4261893071614717,0.023203734364789265,0.44964088852995887,0.06334464139997847,0.80923161112908,0.21505710736184946,0.7081808433540207,0.2537782805129407,0.8045626372175175,0.24706273525499461,0.7941911261645807,0.45803216383628653,0.6338251361850477,0.08635180660628011,0.8328071524893993,0.4579842183899774,0.6877550977757495,0.29989176118854394,0.4874084249084249,0.8848861578529718,0.4657733671210063,0.7602862286769007,0.3130283833612506,0.5099940062830688,0.32443176853020705,0.6231295738723588,0.17513680860859585,0.6855708587412321,0.4956768616199815,0.9318210107674869,0.820122970749336,0.7827279174437956,0.3832620469749591,0.7397736790911164,0.42534745813790525
14,3.814817381563937,0.5646897183421112,0.721327188359544,0.22896354038422456,0.6422318829176175,0.033222949529490106,0.9449884764618361,0.7877653004825196,0.9114268056469831,0.6732989296544489,0.7781165806538572,0.4628102755375849,0.5479492322282293,0.03108580532455982,0.7939704847784472,0.6378759117229063,0.978662147802327,0.7794848421891482,0.7400796910501739,0.3996057376306662,0.7707312745782215,0.5875709372713928,0.5440977459665908,0.06882273304827362,0.6624303055230669,0.05326288026346569,0.93944668636437,0.8385789802993958,0.7513546116573039,0.24264905033198825,0.3701166265845044,0.01832806769850732,0.4470306870326466,0.014831929255368423,0.8446727232586823,0.2428171272501819,0.7702510284275269,0.30181380089666465,0.8638028442199442,0.44183431684910696,0.7856087525536567,0.41300982515856893,0.7185173898831732,0.15033725845222623,0.8409828344149046,0.47722575705474146,0.7439907272892547,0.35841799801297414,0.5613553113553114,0.9088764319287037,0.6062891096064916,0.757099890103534,0.43031243305912703,0.7623748110355254,0.5765801399679081,0.7300978776066318,0.33797690191094487,0.7530136246069503,0.5264773025151268,0.9170918677137305,0.7783892326585393,0.7740526474497146,0.3602455662350371,0.8003724500635414,0.5166100979933107
15,3.752944854550412,0.5802610487749027,0.6394424784907073,0.2333785819492273,0.62731517909443,0.03808173838021419,0.9526999675465255,0.7650585614611324,0.9276672689041804,0.6380132556503125,0.8944795978118327,0.6826868413284366,0.4570256018699239,0.02478348312461839,0.5859513307363606,0.399432820063251,0.9704951660728864,0.7335271203311323,0.7007575992750257,0.3485629484281336,0.7983599656715288,0.6708613735052603,0.6329678679250555,0.07835229626129878,0.6785123039366986,0.036666387331088304,0.9514630387333582,0.8688949144033761,0.7218979327718027,0.24188461401064795,0.542813929659116,0.03454543728985766,0.5023229420121821,0.04313271596266688,0.8288010108561007,0.22423566080606422,0.7585041875726677,0.3198394584713361,0.8565373314184784,0.48521913568771435,0.7570279531201056,0.28578168555954564,0.6769531794308813,0.10333887119732224,0.8767291247791016,0.5085363538417728,0.7426693162585886,0.3529461025020187,0.5386904761904762,0.9159053451889232,0.5697256883216505,0.8790388415550678,0.6059381296571977,0.5737720261715797,0.38489976418205135,0.6764026079227061,0.25197000110835244,0.7668586710037407,0.5996556616598969,0.9297079926327719,0.8117304264352496,0.8190807916103597,0.40375964409158666,0.7943951822978785,0.5182399022079979
16,3.7169739987302233,0.4840088542859324,0.788397579911847,0.2974011977873765,0.5103865225285085,0.019085965926987282,0.9025951983691841,0.6889004559745834,0.8564223539830552,0.5373171842579021,0.8231571870463048,0.48660032872679543,0.501585863498158,0.021448121083640026,0.6913303576587021,0.48003335192369695,0.9809395075272621,0.8317328464108862,0.6930893728948941,0.29043990983130874,0.6406784803180721,0.3627623516437175,0.5327257782691899,0.051959664944315684,0.5238468545352138,0.02315482726327589,0.9462284559293128,0.8624651814908317,0.7569499384920726,0.1472079883017046,0.3599571105330821,0.017223405320758802,0.5500477281263407,0.03782217977718448,0.7679716512036462,0.1903451046726196,0.7785054736501835,0.29009626741677796,0.8769429175126694,0.4897114147344978,0.7953338387271214,0.291401100059897,0.5736814174965392,0.06467096792592505,0.7833045698623735,0.4408335138286784,0.7106399162760788,0.3146642422410619,0.483974358974359,0.842534640975034,0.4957802093129442,0.7939038577979267,0.39300995050274584,0.6446142172146636,0.4327801012997413,0.6602671549535374,0.21736742164153988,0.6187225269327676,0.32745814970534476,0.9197298514410622,0.7963389372131491,0.7245552217469482,0.33219993970826267,0.7434753530088486,0.4278478156262468
17,3.68925734528439,0.5907182657812381,0.68069784269104,0.2461131371491379,0.5229416016063274,0.02963468748621223,0.9506018644347993,0.7407963447642366,0.8691420364941724,0.48138968036097024,0.8981197781963907,0.6121744433023736,0.48267426728041807,0.02356716183151624,0.5023037481014823,0.2594460659386611,0.9559673337537906,0.5923587264370754,0.6966119513292987,0.3823168983783815,0.6323491085468428,0.44845235411095596,0.5180677690467573,0.07118650671122355,0.6323057297465986,0.039381866165644534,0.9388968818207978,0.8508697101043421,0.773904632987456,0.24865078361462642,0.4620883893837779,0.023370429686265872,0.3285075719225008,0.014089946323720301,0.7718557201544468,0.19188807945540418,0.7538338144537733,0.31124852911899153,0.8324747437230723,0.3946717902383247,0.7390390730580818,0.28047225912884677,0.6727197550687665,0.15392464429665242,0.8129372940105446,0.4917565255721864,0.701274586718688,0.3130800259170795,0.5315934065934066,0.8422589374732945,0.45234481000254556,0.8648687136256242,0.512580987406806,0.4978195271164021,0.2577956202175584,0.6826370378102156,0.269069060400483,0.6101408555112788,0.40252886463713605,0.9148389430861398,0.7780236989471122,0.759309072024481,0.34866961119103046,0.7388390123782049,0.4315732361146674
18,3.625826933003411,0.504312647889474,0.7790408963241601,0.34008920269024856,0.6236864077075739,0.04189168784638605,0.9523816960426376,0.7486284184567267,0.9253290205865778,0.6579171369836625,0.9218366550725065,0.7228171058178935,0.49425466933065276,0.03191520181589459,0.6819730127749192,0.5177057549173583,0.9918832294305466,0.8819447853743726,0.8094450221897995,0.5105814047596974,0.7511717062009406,0.6680425851114263,0.6019709344689619,0.09163370937756461,0.637544064839902,0.04197381784197969,0.9665530329082653,0.9103941155554472,0.8389246859437236,0.3816714761556243,0.49475016051667486,0.031274866773554066,0.5885044989140552,0.04238122789378613,0.8560608754937185,0.28613799416949987,0.8514545710497,0.4518695600467824,0.8974547698047178,0.5757939429915663,0.9061500305753681,0.5779032767106527,0.7131608865343819,0.13981470132289822,0.88918190238108,0.5881443755379581,0.7805778513223118,0.4200239249159536,0.5938644688644689,0.8996917411032209,0.5720314093501395,0.8949236765017049,0.6145242297885675,0.6629924886621316,0.48044258533574513,0.7785419906536296,0.37759629950832213,0.7227880601523792,0.6106981177189332,0.9314181154873704,0.818959189408806,0.8162931795083708,0.43317864185638594,0.8152356074384011,0.5582043532809857
19,3.590275273178563,0.5405694221815128,0.6780916933026031,0.2344004556476512,0.506942805186176,0.028002432640848007,0.9107733420667077,0.7214569657435423,0.8504098253905862,0.5539709399914283,0.6599865230518497,0.3944019065827594,0.423168623093158,0.017223649724298934,0.707926288074239,0.4974439460046445,0.9419834206531317,0.6890668533323613,0.6879067980662579,0.32883638963334066,0.7030853317395878,0.5327411174423345,0.5307180253628134,0.06813538795080314,0.5919094524428226,0.04057337516639794,0.9582692315790213,0.8857566054771946,0.791514584532406,0.2272706885719042,0.42023461676367974,0.020091548372402433,0.4619730050311235,0.02314345710947889,0.7940224677933893,0.23973503952252243,0.8182087720914227,0.4268225945023432,0.8870937123425611,0.5011218698548602,0.8345907632752704,0.44946718712235045,0.637114869466811,0.09472812368659632,0.840499048249607,0.518658616171814,0.7107465090706921,0.3405931431932671,0.5006868131868132,0.8246352778399496,0.4800633192309113,0.6262872200147749,0.31243442655408377,0.6778462773998488,0.44847420786683867,0.6603582090546641,0.22400642710285007,0.676254435612313,0.47259884447367073,0.9268851957172928,0.8038589222347792,0.767835524184992,0.3585791382274618,0.7371574485462622,0.4428593265272279
